name;growthRate;region;district;archived;externalID
Grammetal;0;Thüringen;LK Weimarer Land;0;16071103
Am Ettersberg, St;0;Thüringen;LK Weimarer Land;0;16071102
Ilmtal-Weinstraße;0;Thüringen;LK Weimarer Land;0;16071101
Saaleplatte;0;Thüringen;LK Weimarer Land;0;16071099
Wohlsborn;0;Thüringen;LK Weimarer Land;0;16071097
Willerstedt;0;Thüringen;LK Weimarer Land;0;16071096
Wiegendorf;0;Thüringen;LK Weimarer Land;0;16071095
Wickerstedt;0;Thüringen;LK Weimarer Land;0;16071094
Vollersroda;0;Thüringen;LK Weimarer Land;0;16071093
Vippachedelhausen;0;Thüringen;LK Weimarer Land;0;16071092
Umpferstedt;0;Thüringen;LK Weimarer Land;0;16071089
Troistedt;0;Thüringen;LK Weimarer Land;0;16071088
Tonndorf;0;Thüringen;LK Weimarer Land;0;16071087
Schwerstedt;0;Thüringen;LK Weimarer Land;0;16071085
Schmiedehausen;0;Thüringen;LK Weimarer Land;0;16071083
Sachsenhausen;0;Thüringen;LK Weimarer Land;0;16071082
Rohrbach;0;Thüringen;LK Weimarer Land;0;16071081
Rittersdorf;0;Thüringen;LK Weimarer Land;0;16071079
Reisdorf;0;Thüringen;LK Weimarer Land;0;16071078
Rannstedt;0;Thüringen;LK Weimarer Land;0;16071077
Ramsla;0;Thüringen;LK Weimarer Land;0;16071076
Pfiffelbach;0;Thüringen;LK Weimarer Land;0;16071074
Ottstedt a. Berge;0;Thüringen;LK Weimarer Land;0;16071073
Oßmannstedt;0;Thüringen;LK Weimarer Land;0;16071072
Oettern;0;Thüringen;LK Weimarer Land;0;16071071
Obertrebra;0;Thüringen;LK Weimarer Land;0;16071069
Oberreißen;0;Thüringen;LK Weimarer Land;0;16071068
Nohra;0;Thüringen;LK Weimarer Land;0;16071067
Nirmsdorf;0;Thüringen;LK Weimarer Land;0;16071066
Niederzimmern;0;Thüringen;LK Weimarer Land;0;16071065
Niedertrebra;0;Thüringen;LK Weimarer Land;0;16071064
Niederroßla;0;Thüringen;LK Weimarer Land;0;16071063
Niederreißen;0;Thüringen;LK Weimarer Land;0;16071062
Neumark, St;0;Thüringen;LK Weimarer Land;0;16071061
Nauendorf;0;Thüringen;LK Weimarer Land;0;16071059
Mönchenholzhausen;0;Thüringen;LK Weimarer Land;0;16071057
Mellingen;0;Thüringen;LK Weimarer Land;0;16071056
Mechelroda;0;Thüringen;LK Weimarer Land;0;16071055
Mattstedt;0;Thüringen;LK Weimarer Land;0;16071054
Magdala, St;0;Thüringen;LK Weimarer Land;0;16071053
Liebstedt;0;Thüringen;LK Weimarer Land;0;16071052
Leutenthal;0;Thüringen;LK Weimarer Land;0;16071051
Lehnstedt;0;Thüringen;LK Weimarer Land;0;16071049
Kromsdorf;0;Thüringen;LK Weimarer Land;0;16071048
Krautheim;0;Thüringen;LK Weimarer Land;0;16071047
Kranichfeld, St;0;Thüringen;LK Weimarer Land;0;16071046
Ködderitzsch;0;Thüringen;LK Weimarer Land;0;16071044
Klettbach;0;Thüringen;LK Weimarer Land;0;16071043
Kleinschwabhausen;0;Thüringen;LK Weimarer Land;0;16071042
Kleinobringen;0;Thüringen;LK Weimarer Land;0;16071039
Kiliansroda;0;Thüringen;LK Weimarer Land;0;16071038
Kapellendorf;0;Thüringen;LK Weimarer Land;0;16071037
Isseroda;0;Thüringen;LK Weimarer Land;0;16071036
Hopfgarten;0;Thüringen;LK Weimarer Land;0;16071034
Hohenfelden;0;Thüringen;LK Weimarer Land;0;16071032
Hetschburg;0;Thüringen;LK Weimarer Land;0;16071031
Heichelheim;0;Thüringen;LK Weimarer Land;0;16071028
Hammerstedt;0;Thüringen;LK Weimarer Land;0;16071027
Großschwabhausen;0;Thüringen;LK Weimarer Land;0;16071025
Großobringen;0;Thüringen;LK Weimarer Land;0;16071023
Großheringen;0;Thüringen;LK Weimarer Land;0;16071022
Gebstedt;0;Thüringen;LK Weimarer Land;0;16071021
Frankendorf;0;Thüringen;LK Weimarer Land;0;16071019
Flurstedt;0;Thüringen;LK Weimarer Land;0;16071018
Ettersburg;0;Thüringen;LK Weimarer Land;0;16071017
Eberstedt;0;Thüringen;LK Weimarer Land;0;16071015
Döbritschen;0;Thüringen;LK Weimarer Land;0;16071013
Daasdorf a. Berge;0;Thüringen;LK Weimarer Land;0;16071012
Buttelstedt, St;0;Thüringen;LK Weimarer Land;0;16071011
Buchfart;0;Thüringen;LK Weimarer Land;0;16071009
Blankenhain, St;0;Thüringen;LK Weimarer Land;0;16071008
Berlstedt;0;Thüringen;LK Weimarer Land;0;16071007
Bechstedtstraß;0;Thüringen;LK Weimarer Land;0;16071006
Ballstedt;0;Thüringen;LK Weimarer Land;0;16071005
Bad Sulza, St;0;Thüringen;LK Weimarer Land;0;16071004
Bad Berka, St;0;Thüringen;LK Weimarer Land;0;16071003
Auerstedt;0;Thüringen;LK Weimarer Land;0;16071002
Apolda, St;0;Thüringen;LK Weimarer Land;0;16071001
Geratal;0;Thüringen;LK Ilm-Kreis;0;16070057
Ilmtal;0;Thüringen;LK Ilm-Kreis;0;16070056
Wolfsberg;0;Thüringen;LK Ilm-Kreis;0;16070055
Witzleben;0;Thüringen;LK Ilm-Kreis;0;16070054
Wipfratal;0;Thüringen;LK Ilm-Kreis;0;16070053
Wildenspring;0;Thüringen;LK Ilm-Kreis;0;16070052
Wachsenburggemeinde;0;Thüringen;LK Ilm-Kreis;0;16070051
Stützerbach;0;Thüringen;LK Ilm-Kreis;0;16070049
Stilm, St;0;Thüringen;LK Ilm-Kreis;0;16070048
Schmiedefeld am Rennsteig;0;Thüringen;LK Ilm-Kreis;0;16070046
Rockhausen;0;Thüringen;LK Ilm-Kreis;0;16070044
Plaue, St;0;Thüringen;LK Ilm-Kreis;0;16070043
Pennewitz;0;Thüringen;LK Ilm-Kreis;0;16070042
Osthausen-Wülfershausen;0;Thüringen;LK Ilm-Kreis;0;16070041
Neustadt am Rennsteig;0;Thüringen;LK Ilm-Kreis;0;16070038
Neusiß;0;Thüringen;LK Ilm-Kreis;0;16070037
Möhrenbach;0;Thüringen;LK Ilm-Kreis;0;16070035
Martinroda;0;Thüringen;LK Ilm-Kreis;0;16070034
Liebenstein;0;Thüringen;LK Ilm-Kreis;0;16070033
Langewiesen, St;0;Thüringen;LK Ilm-Kreis;0;16070032
Kirchheim;0;Thüringen;LK Ilm-Kreis;0;16070031
Ilmenau, St;0;Thüringen;LK Ilm-Kreis;0;16070029
Amt Wachsenburg;0;Thüringen;LK Ilm-Kreis;0;16070028
Herschdorf;0;Thüringen;LK Ilm-Kreis;0;16070027
Großbreitenbach, St;0;Thüringen;LK Ilm-Kreis;0;16070025
Gräfenroda;0;Thüringen;LK Ilm-Kreis;0;16070024
Gossel;0;Thüringen;LK Ilm-Kreis;0;16070023
Gillersdorf;0;Thüringen;LK Ilm-Kreis;0;16070022
Geschwenda;0;Thüringen;LK Ilm-Kreis;0;16070021
Geraberg;0;Thüringen;LK Ilm-Kreis;0;16070019
Gehren, St;0;Thüringen;LK Ilm-Kreis;0;16070018
Gehlberg;0;Thüringen;LK Ilm-Kreis;0;16070017
Friedersdorf;0;Thüringen;LK Ilm-Kreis;0;16070016
Frauenwald;0;Thüringen;LK Ilm-Kreis;0;16070015
Frankenhain;0;Thüringen;LK Ilm-Kreis;0;16070014
Elxleben;0;Thüringen;LK Ilm-Kreis;0;16070013
Elleben;0;Thüringen;LK Ilm-Kreis;0;16070012
Elgersburg;0;Thüringen;LK Ilm-Kreis;0;16070011
Dornheim;0;Thüringen;LK Ilm-Kreis;0;16070008
Bösleben-Wüllersleben;0;Thüringen;LK Ilm-Kreis;0;16070006
Böhlen;0;Thüringen;LK Ilm-Kreis;0;16070005
Arnstadt, St;0;Thüringen;LK Ilm-Kreis;0;16070004
Angelroda;0;Thüringen;LK Ilm-Kreis;0;16070003
Altenfeld;0;Thüringen;LK Ilm-Kreis;0;16070002
Alkersleben;0;Thüringen;LK Ilm-Kreis;0;16070001
Heldburg, St;0;Thüringen;LK Hildburghausen;0;16069063
Römhild, St;0;Thüringen;LK Hildburghausen;0;16069062
Masserberg;0;Thüringen;LK Hildburghausen;0;16069061
Nahetal-Waldau;0;Thüringen;LK Hildburghausen;0;16069059
Auengrund;0;Thüringen;LK Hildburghausen;0;16069058
Westhausen;0;Thüringen;LK Hildburghausen;0;16069056
Westenfeld;0;Thüringen;LK Hildburghausen;0;16069055
Veilsdorf;0;Thüringen;LK Hildburghausen;0;16069053
Ummerstadt, St;0;Thüringen;LK Hildburghausen;0;16069052
Themar, St;0;Thüringen;LK Hildburghausen;0;16069051
Straufhain;0;Thüringen;LK Hildburghausen;0;16069049
St.Kilian;0;Thüringen;LK Hildburghausen;0;16069048
St.Bernhard;0;Thüringen;LK Hildburghausen;0;16069047
Schweickershausen;0;Thüringen;LK Hildburghausen;0;16069046
Schmeheim;0;Thüringen;LK Hildburghausen;0;16069044
Schleusingen, St;0;Thüringen;LK Hildburghausen;0;16069043
Schleusegrund;0;Thüringen;LK Hildburghausen;0;16069042
Schlechtsart;0;Thüringen;LK Hildburghausen;0;16069041
Sachsenbrunn;0;Thüringen;LK Hildburghausen;0;16069039
Reurieth;0;Thüringen;LK Hildburghausen;0;16069037
Oberstadt;0;Thüringen;LK Hildburghausen;0;16069035
Milz;0;Thüringen;LK Hildburghausen;0;16069032
Mendhausen;0;Thüringen;LK Hildburghausen;0;16069031
Marisfeld;0;Thüringen;LK Hildburghausen;0;16069028
Lengfeld;0;Thüringen;LK Hildburghausen;0;16069026
Kloster Veßra;0;Thüringen;LK Hildburghausen;0;16069025
Hildburghausen, St;0;Thüringen;LK Hildburghausen;0;16069024
Henfstädt;0;Thüringen;LK Hildburghausen;0;16069021
Hellingen;0;Thüringen;LK Hildburghausen;0;16069019
Haina;0;Thüringen;LK Hildburghausen;0;16069018
Grub;0;Thüringen;LK Hildburghausen;0;16069017
Grimmelshausen;0;Thüringen;LK Hildburghausen;0;16069016
Gompertshausen;0;Thüringen;LK Hildburghausen;0;16069015
Gleichamberg;0;Thüringen;LK Hildburghausen;0;16069014
Eisfeld, St;0;Thüringen;LK Hildburghausen;0;16069012
Eichenberg;0;Thüringen;LK Hildburghausen;0;16069011
Ehrenberg;0;Thüringen;LK Hildburghausen;0;16069009
Dingsleben;0;Thüringen;LK Hildburghausen;0;16069008
Brünn/Thür.;0;Thüringen;LK Hildburghausen;0;16069006
Bockstadt;0;Thüringen;LK Hildburghausen;0;16069005
Bischofrod;0;Thüringen;LK Hildburghausen;0;16069004
Beinerstadt;0;Thüringen;LK Hildburghausen;0;16069003
Bad Colberg-Heldburg, St;0;Thüringen;LK Hildburghausen;0;16069002
Ahlstädt;0;Thüringen;LK Hildburghausen;0;16069001
Buttstädt;0;Thüringen;LK Sömmerda;0;16068063
Wundersleben;0;Thüringen;LK Sömmerda;0;16068062
Witterda;0;Thüringen;LK Sömmerda;0;16068061
Werningshausen;0;Thüringen;LK Sömmerda;0;16068059
Weißensee, St;0;Thüringen;LK Sömmerda;0;16068058
Walschleben;0;Thüringen;LK Sömmerda;0;16068057
Vogelsberg;0;Thüringen;LK Sömmerda;0;16068056
Udestedt;0;Thüringen;LK Sömmerda;0;16068055
Straußfurt;0;Thüringen;LK Sömmerda;0;16068053
Sprötau;0;Thüringen;LK Sömmerda;0;16068052
Sömmerda, St;0;Thüringen;LK Sömmerda;0;16068051
Schwerstedt;0;Thüringen;LK Sömmerda;0;16068049
Schloßvippach;0;Thüringen;LK Sömmerda;0;16068048
Schillingstedt;0;Thüringen;LK Sömmerda;0;16068047
Rudersdorf;0;Thüringen;LK Sömmerda;0;16068046
Ringleben;0;Thüringen;LK Sömmerda;0;16068045
Riethnordhausen;0;Thüringen;LK Sömmerda;0;16068044
Riethgen;0;Thüringen;LK Sömmerda;0;16068043
Rastenberg, St;0;Thüringen;LK Sömmerda;0;16068042
Ostramondra;0;Thüringen;LK Sömmerda;0;16068041
Ollendorf;0;Thüringen;LK Sömmerda;0;16068039
Olbersleben;0;Thüringen;LK Sömmerda;0;16068038
Nöda;0;Thüringen;LK Sömmerda;0;16068037
Markvippach;0;Thüringen;LK Sömmerda;0;16068036
Mannstedt;0;Thüringen;LK Sömmerda;0;16068035
Kölleda, St;0;Thüringen;LK Sömmerda;0;16068034
Kleinneuhausen;0;Thüringen;LK Sömmerda;0;16068033
Kleinmölsen;0;Thüringen;LK Sömmerda;0;16068032
Kleinbrembach;0;Thüringen;LK Sömmerda;0;16068031
Kindelbrück, St;0;Thüringen;LK Sömmerda;0;16068029
Kannawurf;0;Thüringen;LK Sömmerda;0;16068028
Herrnschwende;0;Thüringen;LK Sömmerda;0;16068027
Henschleben;0;Thüringen;LK Sömmerda;0;16068026
Haßleben;0;Thüringen;LK Sömmerda;0;16068025
Hardisleben;0;Thüringen;LK Sömmerda;0;16068024
Guthmannshausen;0;Thüringen;LK Sömmerda;0;16068023
Günstedt;0;Thüringen;LK Sömmerda;0;16068022
Großrudestedt;0;Thüringen;LK Sömmerda;0;16068021
Großneuhausen;0;Thüringen;LK Sömmerda;0;16068019
Großmonra;0;Thüringen;LK Sömmerda;0;16068018
Großmölsen;0;Thüringen;LK Sömmerda;0;16068017
Großbrembach;0;Thüringen;LK Sömmerda;0;16068016
Griefstedt;0;Thüringen;LK Sömmerda;0;16068015
Gebesee, St;0;Thüringen;LK Sömmerda;0;16068014
Gangloffsömmern;0;Thüringen;LK Sömmerda;0;16068013
Frömmstedt;0;Thüringen;LK Sömmerda;0;16068012
Eßleben-Teutleben;0;Thüringen;LK Sömmerda;0;16068011
Elxleben;0;Thüringen;LK Sömmerda;0;16068009
Ellersleben;0;Thüringen;LK Sömmerda;0;16068008
Eckstedt;0;Thüringen;LK Sömmerda;0;16068007
Buttstädt, St;0;Thüringen;LK Sömmerda;0;16068006
Büchel;0;Thüringen;LK Sömmerda;0;16068005
Bilzingsleben;0;Thüringen;LK Sömmerda;0;16068004
Beichlingen;0;Thüringen;LK Sömmerda;0;16068003
Andisleben;0;Thüringen;LK Sömmerda;0;16068002
Alperstedt;0;Thüringen;LK Sömmerda;0;16068001
Georgenthal;0;Thüringen;LK Gotha;0;16067092
Nessetal;0;Thüringen;LK Gotha;0;16067091
Hörsel;0;Thüringen;LK Gotha;0;16067088
Nesse-Apfelstädt;0;Thüringen;LK Gotha;0;16067087
Drei Gleichen;0;Thüringen;LK Gotha;0;16067086
Günthersleben-Wechmar;0;Thüringen;LK Gotha;0;16067085
Emsetal;0;Thüringen;LK Gotha;0;16067084
Leinatal;0;Thüringen;LK Gotha;0;16067083
Zimmernsupra;0;Thüringen;LK Gotha;0;16067082
Wölfis;0;Thüringen;LK Gotha;0;16067081
Westhausen;0;Thüringen;LK Gotha;0;16067078
Weingarten;0;Thüringen;LK Gotha;0;16067077
Warza;0;Thüringen;LK Gotha;0;16067075
Wangenheim;0;Thüringen;LK Gotha;0;16067074
Wandersleben;0;Thüringen;LK Gotha;0;16067073
Waltershausen, St;0;Thüringen;LK Gotha;0;16067072
Tüttleben;0;Thüringen;LK Gotha;0;16067071
Trügleben;0;Thüringen;LK Gotha;0;16067069
Tröchtelborn;0;Thüringen;LK Gotha;0;16067068
Tonna;0;Thüringen;LK Gotha;0;16067067
Teutleben;0;Thüringen;LK Gotha;0;16067066
Tambach-Dietharz/Thür. Wald, St;0;Thüringen;LK Gotha;0;16067065
Bad Tabarz;0;Thüringen;LK Gotha;0;16067064
Sonneborn;0;Thüringen;LK Gotha;0;16067063
Seebergen;0;Thüringen;LK Gotha;0;16067062
Schwabhausen;0;Thüringen;LK Gotha;0;16067059
Remstädt;0;Thüringen;LK Gotha;0;16067056
Pferdingsleben;0;Thüringen;LK Gotha;0;16067055
Petriroda;0;Thüringen;LK Gotha;0;16067054
Ohrdruf, St;0;Thüringen;LK Gotha;0;16067053
Nottleben;0;Thüringen;LK Gotha;0;16067052
Neudietendorf;0;Thüringen;LK Gotha;0;16067051
Mühlberg;0;Thüringen;LK Gotha;0;16067048
Molschleben;0;Thüringen;LK Gotha;0;16067047
Metebach;0;Thüringen;LK Gotha;0;16067046
Mechterstädt;0;Thüringen;LK Gotha;0;16067045
Luisenthal;0;Thüringen;LK Gotha;0;16067044
Laucha;0;Thüringen;LK Gotha;0;16067042
Ingersleben;0;Thüringen;LK Gotha;0;16067041
Hohenkirchen;0;Thüringen;LK Gotha;0;16067039
Hörselgau;0;Thüringen;LK Gotha;0;16067038
Hochheim;0;Thüringen;LK Gotha;0;16067037
Herrenhof;0;Thüringen;LK Gotha;0;16067036
Haina;0;Thüringen;LK Gotha;0;16067035
Großfahner;0;Thüringen;LK Gotha;0;16067033
Gräfenhain;0;Thüringen;LK Gotha;0;16067032
Grabsleben;0;Thüringen;LK Gotha;0;16067031
Gotha, St;0;Thüringen;LK Gotha;0;16067029
Goldbach;0;Thüringen;LK Gotha;0;16067027
Gierstädt;0;Thüringen;LK Gotha;0;16067026
Georgenthal/Thür. Wald;0;Thüringen;LK Gotha;0;16067025
Gamstädt;0;Thüringen;LK Gotha;0;16067024
Fröttstädt;0;Thüringen;LK Gotha;0;16067023
Friemar;0;Thüringen;LK Gotha;0;16067022
Friedrichswerth;0;Thüringen;LK Gotha;0;16067021
Friedrichroda, St;0;Thüringen;LK Gotha;0;16067019
Eschenbergen;0;Thüringen;LK Gotha;0;16067016
Emleben;0;Thüringen;LK Gotha;0;16067013
Ebenheim;0;Thüringen;LK Gotha;0;16067012
Döllstädt;0;Thüringen;LK Gotha;0;16067011
Dachwig;0;Thüringen;LK Gotha;0;16067009
Crawinkel;0;Thüringen;LK Gotha;0;16067008
Bufleben;0;Thüringen;LK Gotha;0;16067006
Brüheim;0;Thüringen;LK Gotha;0;16067005
Bienstädt;0;Thüringen;LK Gotha;0;16067004
Ballstädt;0;Thüringen;LK Gotha;0;16067003
Aspach;0;Thüringen;LK Gotha;0;16067002
Apfelstädt;0;Thüringen;LK Gotha;0;16067001
Kaltennordheim, St;0;Thüringen;LK Schmalkalden-Meiningen;0;16066095
Grabfeld;0;Thüringen;LK Schmalkalden-Meiningen;0;16066094
Rhönblick;0;Thüringen;LK Schmalkalden-Meiningen;0;16066093
Zella-Mehlis, St;0;Thüringen;LK Schmalkalden-Meiningen;0;16066092
Wölfershausen;0;Thüringen;LK Schmalkalden-Meiningen;0;16066088
Wasungen, St;0;Thüringen;LK Schmalkalden-Meiningen;0;16066086
Walldorf;0;Thüringen;LK Schmalkalden-Meiningen;0;16066085
Wallbach;0;Thüringen;LK Schmalkalden-Meiningen;0;16066084
Wahns;0;Thüringen;LK Schmalkalden-Meiningen;0;16066083
Viernau;0;Thüringen;LK Schmalkalden-Meiningen;0;16066082
Vachdorf;0;Thüringen;LK Schmalkalden-Meiningen;0;16066081
Utendorf;0;Thüringen;LK Schmalkalden-Meiningen;0;16066079
Unterweid;0;Thüringen;LK Schmalkalden-Meiningen;0;16066078
Unterschönau;0;Thüringen;LK Schmalkalden-Meiningen;0;16066077
Untermaßfeld;0;Thüringen;LK Schmalkalden-Meiningen;0;16066076
Unterkatz;0;Thüringen;LK Schmalkalden-Meiningen;0;16066075
Brotterode-Trusetal, St;0;Thüringen;LK Schmalkalden-Meiningen;0;16066074
Sülzfeld;0;Thüringen;LK Schmalkalden-Meiningen;0;16066073
Stepfershausen;0;Thüringen;LK Schmalkalden-Meiningen;0;16066071
Steinbach-Hallenberg, Kurort, St;0;Thüringen;LK Schmalkalden-Meiningen;0;16066069
Springstille;0;Thüringen;LK Schmalkalden-Meiningen;0;16066067
Schwarza;0;Thüringen;LK Schmalkalden-Meiningen;0;16066065
Schwallungen;0;Thüringen;LK Schmalkalden-Meiningen;0;16066064
Schmalkalden, Kurort, St;0;Thüringen;LK Schmalkalden-Meiningen;0;16066063
Rotterode;0;Thüringen;LK Schmalkalden-Meiningen;0;16066062
Roßdorf;0;Thüringen;LK Schmalkalden-Meiningen;0;16066061
Rosa;0;Thüringen;LK Schmalkalden-Meiningen;0;16066059
Rohr;0;Thüringen;LK Schmalkalden-Meiningen;0;16066058
Ritschenhausen;0;Thüringen;LK Schmalkalden-Meiningen;0;16066057
Rippershausen;0;Thüringen;LK Schmalkalden-Meiningen;0;16066056
Oepfershausen;0;Thüringen;LK Schmalkalden-Meiningen;0;16066053
Oberweid;0;Thüringen;LK Schmalkalden-Meiningen;0;16066052
Oberschönau, Kurort;0;Thüringen;LK Schmalkalden-Meiningen;0;16066051
Obermaßfeld-Grimmenthal;0;Thüringen;LK Schmalkalden-Meiningen;0;16066049
Oberkatz;0;Thüringen;LK Schmalkalden-Meiningen;0;16066048
Oberhof, St;0;Thüringen;LK Schmalkalden-Meiningen;0;16066047
Neubrunn;0;Thüringen;LK Schmalkalden-Meiningen;0;16066045
Metzels;0;Thüringen;LK Schmalkalden-Meiningen;0;16066044
Melpers;0;Thüringen;LK Schmalkalden-Meiningen;0;16066043
Meiningen, St;0;Thüringen;LK Schmalkalden-Meiningen;0;16066042
Mehmels;0;Thüringen;LK Schmalkalden-Meiningen;0;16066041
Leutersdorf;0;Thüringen;LK Schmalkalden-Meiningen;0;16066039
Kühndorf;0;Thüringen;LK Schmalkalden-Meiningen;0;16066038
Kaltenwestheim;0;Thüringen;LK Schmalkalden-Meiningen;0;16066036
Kaltensundheim;0;Thüringen;LK Schmalkalden-Meiningen;0;16066035
Hümpfershausen;0;Thüringen;LK Schmalkalden-Meiningen;0;16066033
Herpf;0;Thüringen;LK Schmalkalden-Meiningen;0;16066031
Henneberg;0;Thüringen;LK Schmalkalden-Meiningen;0;16066028
Friedelshausen;0;Thüringen;LK Schmalkalden-Meiningen;0;16066025
Frankenheim/Rhön;0;Thüringen;LK Schmalkalden-Meiningen;0;16066024
Floh-Seligenthal;0;Thüringen;LK Schmalkalden-Meiningen;0;16066023
Fambach;0;Thüringen;LK Schmalkalden-Meiningen;0;16066022
Erbenhausen;0;Thüringen;LK Schmalkalden-Meiningen;0;16066019
Ellingshausen;0;Thüringen;LK Schmalkalden-Meiningen;0;16066018
Einhausen;0;Thüringen;LK Schmalkalden-Meiningen;0;16066017
Dillstädt;0;Thüringen;LK Schmalkalden-Meiningen;0;16066016
Christes;0;Thüringen;LK Schmalkalden-Meiningen;0;16066015
Brotterode, Kurort, St;0;Thüringen;LK Schmalkalden-Meiningen;0;16066014
Breitungen/Werra;0;Thüringen;LK Schmalkalden-Meiningen;0;16066013
Birx;0;Thüringen;LK Schmalkalden-Meiningen;0;16066012
Bermbach;0;Thüringen;LK Schmalkalden-Meiningen;0;16066008
Benshausen;0;Thüringen;LK Schmalkalden-Meiningen;0;16066006
Belrieth;0;Thüringen;LK Schmalkalden-Meiningen;0;16066005
Bauerbach;0;Thüringen;LK Schmalkalden-Meiningen;0;16066003
Aschenhausen;0;Thüringen;LK Schmalkalden-Meiningen;0;16066002
Altersbach;0;Thüringen;LK Schmalkalden-Meiningen;0;16066001
An der Schmücke, St;0;Thüringen;LK Kyffhäuserkreis;0;16065088
Roßleben-Wiehe, St;0;Thüringen;LK Kyffhäuserkreis;0;16065087
Arthern, St;0;Thüringen;LK Kyffhäuserkreis;0;16065086
Kyffhäuserland;0;Thüringen;LK Kyffhäuserkreis;0;16065085
Großenehrich, St;0;Thüringen;LK Kyffhäuserkreis;0;16065084
Wolferschwenda;0;Thüringen;LK Kyffhäuserkreis;0;16065082
Wiehe, St;0;Thüringen;LK Kyffhäuserkreis;0;16065081
Westgreußen;0;Thüringen;LK Kyffhäuserkreis;0;16065079
Wasserthaleben;0;Thüringen;LK Kyffhäuserkreis;0;16065077
Voigtstedt;0;Thüringen;LK Kyffhäuserkreis;0;16065076
Trebra;0;Thüringen;LK Kyffhäuserkreis;0;16065075
Topfstedt;0;Thüringen;LK Kyffhäuserkreis;0;16065074
Thüringenhausen;0;Thüringen;LK Kyffhäuserkreis;0;16065072
Steinthaleben;0;Thüringen;LK Kyffhäuserkreis;0;16065068
Sondershausen, St;0;Thüringen;LK Kyffhäuserkreis;0;16065067
Seega;0;Thüringen;LK Kyffhäuserkreis;0;16065066
Rottleben;0;Thüringen;LK Kyffhäuserkreis;0;16065062
Roßleben, St;0;Thüringen;LK Kyffhäuserkreis;0;16065061
Rockstedt;0;Thüringen;LK Kyffhäuserkreis;0;16065058
Ringleben;0;Thüringen;LK Kyffhäuserkreis;0;16065057
Reinsdorf;0;Thüringen;LK Kyffhäuserkreis;0;16065056
Oldisleben;0;Thüringen;LK Kyffhäuserkreis;0;16065054
Oberheldrungen;0;Thüringen;LK Kyffhäuserkreis;0;16065052
Oberbösa;0;Thüringen;LK Kyffhäuserkreis;0;16065051
Niederbösa;0;Thüringen;LK Kyffhäuserkreis;0;16065048
Nausitz;0;Thüringen;LK Kyffhäuserkreis;0;16065047
Mönchpfiffel-Nikolausrieth;0;Thüringen;LK Kyffhäuserkreis;0;16065046
Kalbsrieth;0;Thüringen;LK Kyffhäuserkreis;0;16065042
Ichstedt;0;Thüringen;LK Kyffhäuserkreis;0;16065039
Holzsußra;0;Thüringen;LK Kyffhäuserkreis;0;16065038
Heygendorf;0;Thüringen;LK Kyffhäuserkreis;0;16065035
Hemleben;0;Thüringen;LK Kyffhäuserkreis;0;16065034
Heldrungen, St;0;Thüringen;LK Kyffhäuserkreis;0;16065033
Helbedündorf;0;Thüringen;LK Kyffhäuserkreis;0;16065032
Hauteroda;0;Thüringen;LK Kyffhäuserkreis;0;16065031
Hachelbich;0;Thüringen;LK Kyffhäuserkreis;0;16065029
Günserode;0;Thüringen;LK Kyffhäuserkreis;0;16065027
Greußen, St;0;Thüringen;LK Kyffhäuserkreis;0;16065023
Gorsleben;0;Thüringen;LK Kyffhäuserkreis;0;16065022
Göllingen;0;Thüringen;LK Kyffhäuserkreis;0;16065021
Gehofen;0;Thüringen;LK Kyffhäuserkreis;0;16065019
Freienbessingen;0;Thüringen;LK Kyffhäuserkreis;0;16065018
Etzleben;0;Thüringen;LK Kyffhäuserkreis;0;16065016
Ebeleben, St;0;Thüringen;LK Kyffhäuserkreis;0;16065014
Donndorf;0;Thüringen;LK Kyffhäuserkreis;0;16065013
Clingen, St;0;Thüringen;LK Kyffhäuserkreis;0;16065012
Bretleben;0;Thüringen;LK Kyffhäuserkreis;0;16065011
Borxleben;0;Thüringen;LK Kyffhäuserkreis;0;16065008
Bendeleben;0;Thüringen;LK Kyffhäuserkreis;0;16065006
Bellstedt;0;Thüringen;LK Kyffhäuserkreis;0;16065005
Badra;0;Thüringen;LK Kyffhäuserkreis;0;16065004
Bad Frankenhausen/Kyffhäuser, St;0;Thüringen;LK Kyffhäuserkreis;0;16065003
Artern/Unstrut, St;0;Thüringen;LK Kyffhäuserkreis;0;16065002
Abtsbessingen;0;Thüringen;LK Kyffhäuserkreis;0;16065001
Nottertal-Hellingerhöhen, St;0;Thüringen;LK Unstrut-Hainich-Kreis;0;16064077
Unstrut-Hainich;0;Thüringen;LK Unstrut-Hainich-Kreis;0;16064076
Vogtei;0;Thüringen;LK Unstrut-Hainich-Kreis;0;16064075
Südeichsfeld;0;Thüringen;LK Unstrut-Hainich-Kreis;0;16064074
Anrode;0;Thüringen;LK Unstrut-Hainich-Kreis;0;16064073
Menteroda;0;Thüringen;LK Unstrut-Hainich-Kreis;0;16064072
Unstruttal;0;Thüringen;LK Unstrut-Hainich-Kreis;0;16064071
Katharinenberg;0;Thüringen;LK Unstrut-Hainich-Kreis;0;16064069
